1046.846,11.34726,946.268,-0.1547716,0.1687209,-0.02683598,-0.9730668
1046.779,11.2857,946.4464,-0.1533202,0.1751221,-0.02761914,-0.9721432
1046.71,11.22481,946.6237,-0.1513792,0.1836489,-0.02863551,-0.9708437
1046.637,11.16509,946.8002,-0.1481626,0.1922043,-0.02936848,-0.9696613
1046.561,11.1062,946.9757,-0.1458149,0.1998799,-0.03009519,-0.9684423
1046.484,11.04781,947.1509,-0.1444685,0.2024539,-0.03021179,-0.9681056
1046.407,10.98992,947.3261,-0.1431618,0.2037603,-0.03013413,-0.9680281
1046.33,10.93219,947.5012,-0.1427131,0.2046181,-0.03016977,-0.9679123
1046.252,10.87447,947.6763,-0.1427131,0.2046181,-0.03016977,-0.9679123
1046.175,10.81675,947.8514,-0.1427131,0.2046181,-0.03016977,-0.9679123
1046.097,10.75902,948.0266,-0.1427131,0.2046181,-0.03016977,-0.9679123
1046.02,10.7013,948.2017,-0.1427131,0.2046181,-0.03016977,-0.9679123
1045.942,10.64358,948.3768,-0.1427131,0.2046181,-0.03016977,-0.9679123
1045.865,10.58585,948.5519,-0.1427131,0.2046181,-0.03016977,-0.9679123
1045.787,10.52813,948.727,-0.1427131,0.2046181,-0.03016977,-0.9679123
1045.71,10.47041,948.9021,-0.1427131,0.2046181,-0.03016977,-0.9679123
1045.632,10.41269,949.0772,-0.1427131,0.2046181,-0.03016977,-0.9679123
1045.555,10.35496,949.2523,-0.1427131,0.2046181,-0.03016977,-0.9679123
1045.477,10.29724,949.4274,-0.1427131,0.2046181,-0.03016977,-0.9679123
1045.4,10.23952,949.6025,-0.1427131,0.2046181,-0.03016977,-0.9679123
1045.322,10.18179,949.7776,-0.1427131,0.2046181,-0.03016977,-0.9679123
1045.245,10.12407,949.9528,-0.1427131,0.2046181,-0.03016977,-0.9679123
1045.167,10.06635,950.1279,-0.1427131,0.2046181,-0.03016977,-0.9679123
1045.09,10.00862,950.303,-0.1427131,0.2046181,-0.03016977,-0.9679123
1045.012,9.950901,950.4781,-0.1427131,0.2046181,-0.03016977,-0.9679123
1044.935,9.893178,950.6532,-0.1427131,0.2046181,-0.03016977,-0.9679123
1044.857,9.835455,950.8283,-0.1427131,0.2046181,-0.03016977,-0.9679123
1044.779,9.778067,951.0032,-0.1418026,0.2067557,-0.03030061,-0.9675878
1044.699,9.721682,951.1776,-0.1391378,0.2110556,-0.03036658,-0.9670441
1044.619,9.665464,951.3519,-0.1386894,0.2119124,-0.03039549,-0.9669201
1044.538,9.609247,951.5262,-0.1386894,0.2119122,-0.03039545,-0.9669201
1044.458,9.55303,951.7004,-0.1386496,0.2131774,-0.03057693,-0.966642
1044.376,9.496981,951.8741,-0.1381475,0.2157204,-0.03084563,-0.9661411
1044.293,9.441434,952.0474,-0.1367616,0.2195536,-0.03110053,-0.9654664
1044.208,9.386391,952.22,-0.135362,0.2238055,-0.03140403,-0.9646772
1044.123,9.331515,952.3923,-0.1348862,0.2255027,-0.03154186,-0.964344
1044.037,9.27664,952.5647,-0.1348862,0.2255027,-0.03154186,-0.964344
1043.952,9.221765,952.7369,-0.1348448,0.2267648,-0.03171838,-0.964048
1043.866,9.166889,952.9091,-0.1348448,0.2267648,-0.03171838,-0.964048
1043.78,9.112014,953.0812,-0.1348448,0.2267648,-0.03171838,-0.964048
1043.695,9.057138,953.2534,-0.1348448,0.2267648,-0.03171838,-0.964048
1043.609,9.002263,953.4256,-0.1348448,0.2267648,-0.03171838,-0.964048
1043.523,8.947388,953.5978,-0.1348448,0.2267648,-0.03171838,-0.964048
1043.438,8.892512,953.77,-0.1348448,0.2267648,-0.03171838,-0.964048
1043.352,8.837637,953.9421,-0.1348448,0.2267648,-0.03171838,-0.964048
1043.266,8.782762,954.1143,-0.1348448,0.2267648,-0.03171838,-0.964048
1043.179,8.727886,954.2856,-0.134691,0.2313892,-0.03236522,-0.9629486
1043.088,8.673011,954.4554,-0.1344034,0.2397835,-0.03353937,-0.9608927
1042.994,8.617464,954.6227,-0.1356397,0.2518609,-0.03567696,-0.9575465
1042.896,8.560577,954.7876,-0.1385743,0.2621594,-0.03806971,-0.9542643
1042.796,8.503021,954.951,-0.1400017,0.2679153,-0.03938315,-0.9524022
1042.695,8.445298,955.1135,-0.140226,0.2724659,-0.04017353,-0.9510443
1042.593,8.387408,955.2756,-0.1405881,0.2736928,-0.04047647,-0.9506255
1042.491,8.329518,955.4377,-0.1405881,0.2736928,-0.04047647,-0.9506255
1042.389,8.271628,955.5998,-0.1405881,0.2736928,-0.04047647,-0.9506255
1042.287,8.213738,955.7617,-0.140535,0.2749369,-0.04066045,-0.9502665
1042.184,8.156015,955.9227,-0.1399601,0.2786844,-0.04109042,-0.9492406
1042.079,8.098961,956.0836,-0.1382142,0.2808264,-0.04090558,-0.9488731
1041.974,8.042576,956.2443,-0.1365226,0.2817254,-0.04053452,-0.9488674
1041.869,7.986694,956.4051,-0.1352453,0.2826063,-0.04028374,-0.9487991
1041.764,7.930812,956.5659,-0.1352453,0.2826063,-0.04028374,-0.9487991
1041.659,7.87493,956.7266,-0.1352453,0.2826063,-0.04028374,-0.9487991
1041.554,7.819048,956.8874,-0.1352453,0.2826063,-0.04028374,-0.9487991
1041.449,7.763166,957.0482,-0.1352453,0.2826063,-0.04028374,-0.9487991
1041.344,7.707284,957.2089,-0.1352453,0.2826063,-0.04028374,-0.9487991
1041.239,7.651402,957.3697,-0.1352453,0.2826063,-0.04028374,-0.9487991
1041.135,7.59552,957.5311,-0.1353851,0.2792926,-0.0398114,-0.9497798
1041.035,7.539973,957.6956,-0.135112,0.2656214,-0.03762617,-0.9538209
1040.94,7.485097,957.8626,-0.1338911,0.2540111,-0.03552942,-0.95723
1040.848,7.430557,958.0314,-0.1333737,0.2452592,-0.03408707,-0.9596341
1040.758,7.376521,958.2019,-0.1323928,0.2373379,-0.03266953,-0.9618085
1040.67,7.322989,958.3732,-0.1312597,0.2336008,-0.03184358,-0.9629058
1040.582,7.269794,958.5449,-0.1304881,0.2315268,-0.0313551,-0.9635274
1040.498,7.21862,958.7189,-0.1257375,0.2220001,-0.02888203,-0.966474
1040.42,7.17066,958.8967,-0.1182183,0.2036175,-0.02477566,-0.9715712
1040.347,7.125074,959.0772,-0.1126083,0.1897445,-0.02191225,-0.9751083
1040.275,7.080169,959.2585,-0.1109994,0.1855252,-0.02109693,-0.9761222
1040.204,7.035434,959.44,-0.1106009,0.1842565,-0.02087123,-0.9764125
1040.135,6.99155,959.6222,-0.1085412,0.1808913,-0.02009043,-0.9772889
1040.067,6.948518,959.8054,-0.1065272,0.1749599,-0.01904535,-0.9786105
1040.002,6.907021,959.9899,-0.1028167,0.1677665,-0.01759597,-0.9802926
1039.939,6.867062,960.1756,-0.09907506,0.1614121,-0.01628892,-0.9817663
1039.876,6.827273,960.3613,-0.09865376,0.1609906,-0.01617543,-0.9818798
1039.814,6.787485,960.5471,-0.09865375,0.1609903,-0.0161754,-0.9818798
1039.751,6.747697,960.7328,-0.09865376,0.1609901,-0.01617538,-0.9818798
1039.689,6.707909,960.9185,-0.09865376,0.1609899,-0.01617536,-0.9818799
1039.626,6.66812,961.1042,-0.09865376,0.1609896,-0.01617533,-0.9818799
1039.568,6.631073,961.2921,-0.09199177,0.1477942,-0.01380803,-0.9846339
1039.521,6.599527,961.4839,-0.07853671,0.1199574,-0.009519854,-0.989622
1039.479,6.57057,961.6773,-0.07217631,0.1057484,-0.007696101,-0.9917402
1039.441,6.542649,961.8716,-0.06963882,0.09754109,-0.006842125,-0.9927686
1039.402,6.514728,962.0659,-0.06964476,0.09667452,-0.006781337,-0.9928533
1039.364,6.486806,962.2603,-0.06964476,0.09667428,-0.006781321,-0.9928533
1039.326,6.458885,962.4546,-0.06964476,0.09667404,-0.006781304,-0.9928534
1039.288,6.430964,962.6489,-0.06964476,0.09667381,-0.006781288,-0.9928534
1039.25,6.403043,962.8433,-0.06964476,0.09667381,-0.006781288,-0.9928534
1039.211,6.375122,963.0376,-0.06964476,0.09667381,-0.006781288,-0.9928534
1039.173,6.3472,963.2319,-0.06964476,0.09667381,-0.006781288,-0.9928534
1039.135,6.319279,963.4263,-0.06964476,0.09667381,-0.006781288,-0.9928534
1039.097,6.291531,963.6207,-0.06921447,0.09624355,-0.006708906,-0.9929258
1039.06,6.26482,963.8154,-0.06662868,0.09409381,-0.006311564,-0.9933112
1039.024,6.23984,964.0106,-0.06232154,0.08935056,-0.005601892,-0.9940328
1038.991,6.216073,964.2063,-0.05930784,0.08502834,-0.005070231,-0.994599
1038.958,6.193172,964.4023,-0.05715247,0.08200054,-0.004710173,-0.9949811
1038.927,6.171138,964.5986,-0.05500088,0.07766791,-0.004291322,-0.9954517
1038.899,6.150146,964.7955,-0.0524186,0.07159564,-0.003767832,-0.9960483
1038.873,6.130543,964.9929,-0.04896617,0.06421653,-0.003154757,-0.996729
1038.85,6.112155,965.1907,-0.04593882,0.05813481,-0.002678016,-0.9972476
1038.829,6.094811,965.3889,-0.0433425,0.05204768,-0.002261075,-0.997701
1038.81,6.077641,965.5872,-0.04291381,0.04900076,-0.002107289,-0.9978742
1038.791,6.060471,965.7855,-0.04291742,0.0472587,-0.002032371,-0.9979582
1038.772,6.043474,965.9839,-0.04248285,0.04682392,-0.001993205,-0.9979974
1038.754,6.026478,966.1824,-0.04248285,0.04682368,-0.001993195,-0.9979974
1038.735,6.009481,966.3808,-0.04248285,0.04682344,-0.001993185,-0.9979974
1038.716,5.992485,966.5792,-0.04248285,0.0468232,-0.001993175,-0.9979975
1038.698,5.975489,966.7776,-0.04248285,0.04682297,-0.001993164,-0.9979975
1038.679,5.958492,966.9761,-0.04248285,0.04682297,-0.001993164,-0.9979975
1038.639,5.941496,967.1724,-0.04248285,0.04682297,-0.001993164,-0.9979975
1038.577,5.924674,967.3672,-0.04205713,0.04159745,-0.001752541,-0.9982474
1038.497,5.908373,967.562,-0.04076594,0.03114311,-0.001271253,-0.9986825
1038.399,5.892072,967.757,-0.04077467,0.02329835,-0.0009510324,-0.9988963
1038.282,5.875597,967.9523,-0.04121531,0.0176315,-0.0007274192,-0.9989945
1038.145,5.858775,968.1484,-0.04209083,0.01152817,-0.0004856932,-0.9990472
1037.988,5.841779,968.3451,-0.04252805,0.008476498,-0.0003608284,-0.9990593
1037.81,5.824608,968.5421,-0.04296466,0.006296646,-0.0002707887,-0.9990567
1037.612,5.80709,968.7396,-0.0438369,0.00455241,-0.0001997577,-0.9990283
1037.411,5.789051,968.938,-0.04514498,0.001936755,-8.752414E-05,-0.9989786
1037.211,5.770663,969.1373,-0.04601681,-0.0002430167,1.119471E-05,-0.9989407
1037.011,5.752102,969.3367,0.04645267,0.0006788731,-3.156955E-05,0.9989203
1036.811,5.733541,969.5361,0.04645267,0.0006788732,-3.156956E-05,0.9989203
1036.612,5.714981,969.7355,0.04645267,0.0006788732,-3.156956E-05,0.9989203
1036.412,5.69642,969.9349,0.04645267,0.0006788733,-3.156956E-05,0.9989203
1036.212,5.677859,970.1343,0.04645267,0.0006788733,-3.156956E-05,0.9989203
1036.013,5.659298,970.3337,0.04645267,0.0006788733,-3.156956E-05,0.9989203
1035.813,5.640737,970.5327,0.04645268,-0.0001928493,8.968049E-06,0.9989205
1035.609,5.622871,970.7278,-0.04470683,0.0102179,-0.0004572911,-0.9989479
1035.398,5.607092,970.916,-0.03946317,0.02722059,-0.001075448,-0.9988496
1035.178,5.594099,971.0934,-0.03245617,0.05250044,-0.001707221,-0.9980919
1034.953,5.582499,971.2648,-0.02894789,0.06643787,-0.00192831,-0.9973688
1034.725,5.571945,971.4315,-0.02631687,0.07688412,-0.002030067,-0.9966906
1034.494,5.562088,971.5948,-0.02456254,0.08427882,-0.002078129,-0.9961373
1034.261,5.552928,971.7548,-0.02280896,0.09166926,-0.002100277,-0.9955261
1034.026,5.544466,971.9119,-0.02105916,0.09775271,-0.002068964,-0.9949858
1033.788,5.536701,972.0651,-0.01930615,0.106002,-0.002058477,-0.9941764
1033.549,5.52911,972.2151,-0.01885878,0.1125073,-0.002135698,-0.9934697
1033.308,5.52152,972.3635,-0.01885121,0.1159743,-0.00220151,-0.9930709
1033.066,5.514104,972.5096,-0.01840737,0.1207403,-0.00223928,-0.992511
1032.822,5.506863,972.6525,-0.0179596,0.1272344,-0.002304188,-0.9917074
1032.576,5.500144,972.792,-0.01664612,0.1341574,-0.002253896,-0.9908177
1032.328,5.493601,972.9285,-0.01620008,0.1402083,-0.002294359,-0.9899868
1032.078,5.487057,973.0604,-0.01617838,0.1492732,-0.002442696,-0.9886606
1031.827,5.480514,973.1898,-0.01616536,0.1544479,-0.002527375,-0.9878654
1031.574,5.47397,973.3173,-0.01615645,0.157895,-0.002583784,-0.9873204
1031.321,5.467426,973.4431,-0.01614733,0.1613402,-0.002640161,-0.9867632
1031.067,5.460883,973.5667,-0.01613565,0.1656442,-0.002710591,-0.9860498
1030.812,5.454339,973.6891,-0.0161297,0.1677949,-0.002745786,-0.9856862
1030.557,5.447795,973.8116,-0.0161297,0.1677947,-0.002745782,-0.9856862
1030.302,5.441252,973.934,-0.0161297,0.1677945,-0.002745778,-0.9856862
1030.047,5.434708,974.0565,-0.01612971,0.1677942,-0.002745774,-0.9856863
1029.792,5.428164,974.1789,-0.01612971,0.167794,-0.00274577,-0.9856863
1029.537,5.421621,974.3013,-0.01612971,0.167794,-0.00274577,-0.9856863
1029.283,5.415077,974.4238,-0.01612971,0.167794,-0.00274577,-0.9856863
1029.028,5.408534,974.5462,-0.01612971,0.167794,-0.00274577,-0.9856863
1028.773,5.40199,974.6686,-0.01612971,0.167794,-0.00274577,-0.9856863
1028.517,5.395446,974.79,-0.01612368,0.1699441,-0.002780955,-0.9853179
1028.26,5.389251,974.9071,-0.01524147,0.1781093,-0.002759099,-0.9838888
1028.001,5.383405,975.02,-0.01436078,0.186262,-0.002722812,-0.9823914
1027.739,5.377908,975.1264,-0.01347119,0.1982522,-0.002725044,-0.9800547
1027.475,5.372586,975.2281,-0.01301883,0.2072248,-0.002757941,-0.9782028
1027.209,5.367612,975.3254,-0.0121434,0.2153299,-0.002677869,-0.9764622
1026.943,5.362987,975.4192,-0.01127474,0.2217183,-0.002563802,-0.9750423
1026.674,5.358711,975.509,-0.01040598,0.2289467,-0.002447568,-0.9733803
1026.405,5.354959,975.5956,-0.009118528,0.2348914,-0.002203617,-0.9719764
1026.135,5.35173,975.6782,-0.007831926,0.2420972,-0.001954289,-0.9702185
1025.863,5.348851,975.7574,-0.00697447,0.2480209,-0.001785655,-0.9687279
1025.591,5.346495,975.8331,-0.005696718,0.2543581,-0.001498313,-0.9670922
1025.317,5.344488,975.9055,-0.004844882,0.2602623,-0.001305963,-0.9655249
1025.043,5.34283,975.9733,-0.003993219,0.2682588,-0.001111984,-0.963338
1024.766,5.341346,976.0347,-0.003560914,0.2795893,-0.001036955,-0.9601126
1024.489,5.340037,976.09,-0.003131818,0.2900459,-0.0009491789,-0.9570072
1024.211,5.338728,976.14,-0.003122563,0.2992191,-0.0009791984,-0.9541788
1023.931,5.33742,976.1848,-0.00311346,0.3079491,-0.001007767,-0.9513972
1023.652,5.336111,976.226,-0.003106798,0.3141691,-0.001028123,-0.9493614
1023.371,5.334802,976.2618,-0.003096785,0.3232676,-0.001057897,-0.9463019
1023.09,5.333493,976.2928,-0.003087436,0.3315132,-0.001084881,-0.9434449
1022.808,5.331835,976.3181,-0.003896758,0.3409632,-0.001413357,-0.9400675
1022.526,5.330177,976.3392,-0.003886167,0.3479269,-0.001442223,-0.9375125
1022.244,5.328519,976.3575,-0.003879201,0.3524226,-0.001460859,-0.9358318
1021.962,5.326686,976.3727,-0.004278307,0.3577244,-0.001638925,-0.933816
1021.679,5.324679,976.3849,-0.004676298,0.3626083,-0.001819523,-0.9319282
1021.396,5.322323,976.393,-0.005473561,0.3695092,-0.002176618,-0.9292084
1021.113,5.319269,976.3964,-0.007071692,0.3771954,-0.002880254,-0.9261022
1020.831,5.315691,976.396,-0.008261691,0.3832443,-0.003428144,-0.9236037
1020.548,5.311067,976.3907,-0.01064057,0.3912791,-0.004524489,-0.9201995
1020.265,5.306093,976.3829,-0.01142225,0.3952863,-0.004915828,-0.9184738
1019.982,5.30077,976.3734,-0.01220764,0.3980854,-0.005298091,-0.9172519
1019.7,5.295273,976.3616,-0.01258628,0.4016819,-0.005521256,-0.9156761
1019.418,5.288904,976.3461,-0.01454176,0.407653,-0.006492888,-0.912998
1019.135,5.281662,976.3275,-0.01649144,0.4128098,-0.007475895,-0.9106373
1018.854,5.273549,976.3055,-0.0184303,0.4179508,-0.008481162,-0.9082431
1018.572,5.264389,976.2816,-0.02077445,0.4210946,-0.009647893,-0.9067275
1018.29,5.255229,976.2577,-0.02077445,0.4210946,-0.009647893,-0.9067275
1018.009,5.24607,976.2338,-0.02077445,0.4210946,-0.009647893,-0.9067275
1017.727,5.23691,976.2098,-0.02077445,0.4210946,-0.009647893,-0.9067275
1017.445,5.227751,976.1859,-0.02077445,0.4210946,-0.009647893,-0.9067275
1017.164,5.218591,976.162,-0.02077445,0.4210946,-0.009647893,-0.9067275
1016.882,5.209432,976.1381,-0.02077445,0.4210946,-0.009647893,-0.9067275
1016.6,5.200272,976.1141,-0.02077445,0.4210946,-0.009647893,-0.9067275
1016.318,5.191113,976.0902,-0.02077445,0.4210946,-0.009647893,-0.9067275
1016.037,5.181953,976.0663,-0.02077445,0.4210946,-0.009647893,-0.9067275
1015.755,5.172793,976.0424,-0.02077445,0.4210946,-0.009647893,-0.9067275
1015.473,5.163634,976.0184,-0.02077445,0.4210946,-0.009647893,-0.9067275
1015.192,5.154474,975.9945,-0.02077445,0.4210946,-0.009647893,-0.9067275
1014.91,5.145315,975.9706,-0.02077445,0.4210946,-0.009647893,-0.9067275
1014.628,5.136155,975.9467,-0.02077445,0.4210946,-0.009647893,-0.9067275
1014.347,5.126996,975.9227,-0.02077445,0.4210946,-0.009647893,-0.9067275
1014.065,5.117836,975.8988,-0.02077445,0.4210946,-0.009647893,-0.9067275
1013.783,5.108676,975.8749,-0.02077445,0.4210946,-0.009647893,-0.9067275
1013.502,5.099517,975.8456,-0.02068088,0.4297791,-0.009846869,-0.9026435
1013.222,5.090183,975.8101,-0.02096402,0.4395951,-0.01026368,-0.8978927
1012.942,5.080326,975.7671,-0.02199072,0.4516852,-0.01113756,-0.8918368
1012.664,5.07012,975.7184,-0.02265211,0.460602,-0.01175963,-0.8872398
1012.386,5.059566,975.6664,-0.02335164,0.4660026,-0.01230445,-0.8843896
1012.109,5.049011,975.6107,-0.02327061,0.4717807,-0.01245701,-0.8813208
1011.833,5.038457,975.5507,-0.02317206,0.478688,-0.0126394,-0.8775883
1011.557,5.027903,975.488,-0.02311113,0.4828943,-0.01275046,-0.8752807
1011.282,5.017871,975.4225,-0.02190162,0.487487,-0.01223318,-0.8727698
1011.008,5.008363,975.3546,-0.02070836,0.4913062,-0.01168552,-0.8706623
1010.734,4.999726,975.2838,-0.01875299,0.4958827,-0.01071197,-0.8681209
1010.461,4.991787,975.2106,-0.01719468,0.4996837,-0.009921589,-0.8659804
1010.189,4.98472,975.1337,-0.01524334,0.5057377,-0.008938057,-0.8625063
1009.918,4.978176,975.0541,-0.01407442,0.5098827,-0.008343684,-0.8600883
1009.647,4.97233,974.9708,-0.01252092,0.5158886,-0.007541352,-0.856531
1009.378,4.967008,974.8849,-0.01136664,0.5200028,-0.006920679,-0.8540609
1009.109,4.962208,974.7969,-0.01022408,0.5233613,-0.006280189,-0.8520264
1008.841,4.958107,974.7059,-0.008706417,0.5281957,-0.005416211,-0.8490607
1008.574,4.95418,974.6125,-0.008313239,0.5318975,-0.005222063,-0.8467518
1008.308,4.950428,974.5173,-0.007926309,0.5348519,-0.005017674,-0.8448938
1008.043,4.946676,974.4193,-0.007899927,0.5392683,-0.005059106,-0.8420818
1007.779,4.943098,974.3188,-0.007509263,0.5433057,-0.004859901,-0.8394873
1007.515,4.93952,974.2159,-0.007487989,0.5469632,-0.004892617,-0.837109
1007.252,4.936117,974.1113,-0.007106442,0.5498837,-0.004678791,-0.8351979
1006.99,4.932889,974.0057,-0.006734259,0.5513427,-0.00445062,-0.8342398
1006.728,4.929834,973.8994,-0.006364737,0.5524361,-0.004218386,-0.8335203
1006.466,4.92678,973.7922,-0.006357365,0.5538899,-0.004229487,-0.8325549
